"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","agent_model","center_threshold","device","disable_completion_preface","disable_wandb","early_stop_max_years","exploiter_model","exploiter_powers","exploiter_prompt","fourbit_compute_dtype","log_level","manual_orders_path","map_name","max_completion_errors","max_message_rounds","max_years","no_press","no_press_policy","no_press_powers","num_exploiter_powers","num_prompt_ablations","num_super_exploiter_powers","output_folder","project","prompt_ablations","save","seed","summarizer_model","super_exploiter_powers","temperature","top_p","unit_threshold","_progress/hours_remaining","_progress/percent_done","_progress/year_fractional","benchmark/competence_score","benchmark/nash_social_welfare_baseline","benchmark/nash_social_welfare_baseline_smoothed","benchmark/nash_social_welfare_exploiter","benchmark/nash_social_welfare_exploiter_smoothed","benchmark/nash_social_welfare_global","benchmark/nash_social_welfare_global_smoothed","builds/game_build_ratio","builds/game_builds_avg","builds/game_disbands_avg","builds/phase_build_ratio","builds/phase_builds_num","builds/phase_disbands_num","combat/game_conflicts_avg","combat/game_conflicts_max","combat/game_conflicts_min","combat/game_conflicts_sum","combat/phase_conflicts_num","commands/avg_convoys_num","commands/avg_holds_num","commands/avg_moves_num","commands/avg_moves_ratio","commands/avg_supports_num","commands/avg_supports_ratio","commands/phase_convoy_num","commands/phase_hold_num","commands/phase_move_num","commands/phase_move_ratio","commands/phase_support_num","commands/phase_support_ratio","conquest/centers_owned_num","conquest/centers_owned_ratio","conquest/game_centers_gained_avg","conquest/game_centers_gained_sum","conquest/game_centers_lost_avg","conquest/game_centers_lost_sum","conquest/phase_centers_gained_num","conquest/phase_centers_lost_num","cost/completion_tokens_total","cost/estimated_token_cost_gpt4-usd","cost/prompt_tokens_total","fatal_exception_trace","messages/game_messages_per_completion","messages/game_public_ratio","messages/game_similarity_avg","messages/phase_message_per_completion","messages/phase_messages_total","messages/phase_public_ratio","messages/phase_similarity_avg","meta/year_fractional","model/game_completion_non_error_ratio","model/game_completion_time_sec_avg","model/game_num_completion_errors","model/phase_completion_non_error_ratio","model/phase_completion_time_sec_avg","model/phase_num_completion_errors","orders/game_valid_ratio","orders/phase_total_num","orders/phase_valid_num","orders/phase_valid_ratio","orders/phase_valid_ratio_type_A","orders/phase_valid_ratio_type_M","orders/phase_valid_ratio_type_R","power/baseline_mean","power/baseline_std","power/exploiter_mean","power/exploiter_std","power/global_mean","power/global_std","score/centers/AUS","score/centers/ENG","score/centers/FRA","score/centers/GER","score/centers/ITA","score/centers/RUS","score/centers/TUR","score/units/AUS","score/units/ENG","score/units/FRA","score/units/GER","score/units/ITA","score/units/RUS","score/units/TUR","score/welfare/AUS","score/welfare/ENG","score/welfare/FRA","score/welfare/GER","score/welfare/ITA","score/welfare/RUS","score/welfare/TUR","tokens/completion_tokens_avg","tokens/completion_tokens_max","tokens/completion_tokens_median","tokens/completion_tokens_min","tokens/prompt_tokens_avg","tokens/prompt_tokens_max","tokens/prompt_tokens_median","tokens/prompt_tokens_min","tokens/total_tokens_avg","tokens/total_tokens_max","tokens/total_tokens_median","tokens/total_tokens_min","usage/completion_tokens","usage/elapsed_time","usage/prompt_tokens","usage/total_tokens","welfare/max","welfare/mean","welfare/median","welfare/min","welfare/total","welfare_aggregation/max","welfare_aggregation/mean","welfare_aggregation/median","welfare_aggregation/min","welfare_aggregation/total","welfare_gain/game_avg_avg","welfare_gain/game_max_avg","welfare_gain/game_median_avg","welfare_gain/game_min_avg","welfare_gain/phase_avg","welfare_gain/phase_max","welfare_gain/phase_median","welfare_gain/phase_min"
"driven-sweep-20","3bx3eabx","finished","-","gabrielmukobi","","2023-09-16T10:20:44.000Z","1965","d91oieus","xd669fq2","","","2023-09-16T10:53:29.000Z","2023-09-16T10:53:29.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","no_message_instructions","false","4","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8553688141923437","","","","","0.6136509618537564","0.6136523096932841","0","0","1.8","0","0","3","0.2","2","0","2","0","0","17.7","0.4","0.01919191919191919","0.3","0.014646464646464649","0","16","0","0","0","0","22","0.6470588235294118","0","0","0","0","0","0","74089","32.230979999999995","926188","","1.8544444444444448","0.08511867030419976","0.04856590550031723","2.5238095238095237","53","0.18867924528301888","0.039384339228101355","","0.9968253968253968","5.282509093587361","1","1","5.771997474488758","0","0.9222222222222224","7","6","0.8571428571428571","0.8571428571428571","1","","","","","","2.5","0.4629100498862757","3","3","3","3","3","4","3","2","2","2","1","1","3","2","1","1","4","8","4","4","5","206","268","212","89","3322.1428571428573","3928","3241","2842","3528.1428571428573","4185","3475","3036","","","","","0","0","0","0","0","8","3.857142857142857","4","1","27","0.7714285714285714","1.6","0.8","0.2","1.2857142857142858","2","1","1"
"confused-sweep-19","2zy19b6d","finished","-","gabrielmukobi","","2023-09-16T10:13:25.000Z","2059","d91oieus","syrjpgi9","","","2023-09-16T10:47:44.000Z","2023-09-16T10:47:44.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","no_message_instructions","false","3","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8678711484593838","","","","","0","0.16577545186045128","0","0","2.4","0","0","2","0","0","0","0","0","0","16.4","0.3","0.018333333333333333","0.3","0.02002164502164502","0","11","0","0","1","0.08333333333333333","23","0.6764705882352942","0.2","1","0","0","0","0","82214","33.23136","943284","","1.7260317460317465","0.02117945080170407","0.05791154249471488","1.9","38","0.02631578947368421","0.0854880189695074","","0.9904761904761904","5.564666497291081","3","0.9523809523809524","5.424140882492066","1","0.9366666666666668","6","4","0.6666666666666666","0.6666666666666666","0.9444444444444444","","","","","","2.357142857142857","0.4403152859263555","3","3","4","3","3","4","3","2","1","2","1","3","0","1","4","4","8","6","0","14","5","218.3","357","207","141","3300.75","3950","3251","2972","3519.05","4194","3475","3122","","","","","0","0","0","0","0","14","5.857142857142857","5","0","41","1.1714285714285717","2.8","1","0","1.8571428571428572","4","2","0"
"charmed-sweep-18","3bx3eabx","finished","-","gabrielmukobi","","2023-09-16T09:44:35.000Z","2162","d91oieus","hlcrx3zi","","","2023-09-16T10:20:37.000Z","2023-09-16T10:20:37.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","no_message_instructions","false","2","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8710016599232286","","","","","0","0.020876101188444157","0","0","1.4","","0","0","0","0","0","0","0","0","16.7","0.7","0.04287878787878788","0.4","0.01818181818181818","0","14","1","0.06666666666666667","0","0","23","0.6764705882352942","0.2","1","0","0","1","0","85873","34.115849999999995","965449","","1.9049206349206351","0.026783065765645507","0.054996621335267976","2.380952380952381","50","0.02","0.04196740200027038","","0.9904761904761904","5.803727609127287","3","1","6.379083962667556","0","0.9460582010582012","2","1","0.5","0.5","1","","","","","","2.7142857142857144","0.524890659167824","3","3","4","3","3","4","3","3","3","2","1","2","3","1","0","0","5","6","4","5","9","251.95238095238096","446","241","164","3505.095238095238","4324","3437","2928","3757.0476190476193","4661","3623","3182","","","","","0","0","0","0","0","9","4.142857142857143","5","0","29","0.8285714285714285","1.8","0.8","0","1.1428571428571428","2","1","0"
"pious-sweep-17","2zy19b6d","finished","-","gabrielmukobi","","2023-09-16T09:37:56.000Z","2124","d91oieus","h7gjozx8","","","2023-09-16T10:13:20.000Z","2023-09-16T10:13:20.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","no_message_instructions","false","1","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8369576483792169","","","","","0.895221188904597","0.8952223399030963","0","0","1.8","0","0","1","0","0","0","0","0","0","16.3","0.2","0.00909090909090909","0.7","0.04397869674185463","0","13","0","0","1","0.07142857142857142","23","0.6764705882352942","0.2","1","0","0","0","0","84178","33.555629999999994","950165","","1.848888888888889","0.03170208094684778","0.0514332389078667","2.4285714285714284","51","0.0784313725490196","0.05177468690939432","","0.9844155844155844","5.7374647805425845","5","1","6.39366018204462","0","0.8499867724867725","5","2","0.4","0.4","0.9761904761904762","","","","","","2.5714285714285716","0.1749635530559413","3","3","3","3","3","5","3","2","2","2","2","2","1","2","5","4","5","4","3","15","2","260.04761904761904","398","249","116","3462.1428571428573","4320","3448","2903","3722.190476190476","4669","3701","3019","","","","","0","0","0","0","0","15","5.428571428571429","4","2","38","1.085714285714286","3","0.8","0.4","1.4285714285714286","4","1","1"
"rural-sweep-16","3bx3eabx","finished","-","gabrielmukobi","","2023-09-16T09:09:16.000Z","2112","d91oieus","9k3vk7o9","","","2023-09-16T09:44:28.000Z","2023-09-16T09:44:28.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","no_message_instructions","false","0","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8740636995538956","","","","","1.5076107671028238","1.5076117713220112","0.06666666666666667","0.2","3.4","0","0","2","0","0","0","0","0","0","14.3","0.1","0.005","0.2","0.017499999999999998","0","8","0","0","0","0","22","0.6470588235294118","0","0","0","0","0","0","83480","34.046459999999996","967922","","2.2095238095238092","0.07450800967889722","0.04354166331772214","2.857142857142857","60","0.2","0.043674429290366336","","1","5.668166011477274","0","1","6.214055787949335","0","0.9751322751322752","7","7","1","1","1","","","","","","2","0.3779644730092272","3","3","3","3","3","4","3","0","0","1","1","1","1","2","8","9","7","7","7","8","7","242.71428571428572","361","250","93","3471.3333333333335","4228","3442","2806","3714.0476190476193","4478","3790","2899","","","","","0","0","0","0","0","9","7.571428571428571","7","7","53","1.5142857142857142","2.2","1.4","0.8","2.2857142857142856","3","2","1"
"confused-sweep-15","2zy19b6d","finished","-","gabrielmukobi","","2023-09-16T09:00:24.000Z","2247","d91oieus","9zbhkpuj","","","2023-09-16T09:37:51.000Z","2023-09-16T09:37:51.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","orders_after_messages","false","4","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8550025135396653","","","","","2.03347179080187","2.033472895058899","0.041666666666666664","0.2","3.8","","0","0","0.1","1","0","1","0","0","10.7","1.1","0.077012987012987","0","0","0","4","0","0","0","0","24","0.7058823529411765","0.4","2","0","0","0","0","90555","34.58244","971638","","2.3458228905597327","0.010937973119883005","0.03946428006006655","2.619047619047619","55","0.01818181818181818","0.03367608373292839","","0.9904761904761904","6.105753166522198","3","1","6.411545923777989","0","0.8686489972016288","6","1","0.16666666666666666","0.16666666666666666","1","","","","","","2","0.8451542547285166","3","3","4","3","3","5","3","0","0","0","1","0","3","0","13","12","15","4","12","10","10","259.9047619047619","349","258","140","3354.4285714285716","4112","3280","2811","3614.3333333333335","4374","3543","3141","","","","","0","0","0","0","0","15","10.857142857142858","12","4","76","2.1714285714285717","3.4","2.4","0.8","2.857142857142857","4","3","2"
"logical-sweep-14","3bx3eabx","finished","-","gabrielmukobi","","2023-09-16T08:31:20.000Z","2268","d91oieus","pkygtabk","","","2023-09-16T09:09:08.000Z","2023-09-16T09:09:08.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","orders_after_messages","false","3","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8697855932496455","","","","","0","0.14468229544403455","0.23666666666666664","1","2.8","0","0","2","0.4","3","0","4","0","0","15.2","2","0.10886883541295309","0.4","0.022424242424242423","0","14","0","0","1","0.06666666666666667","23","0.6764705882352942","0.2","1","0","0","0","0","87250","35.65116","1013872","","2.0753968253968256","0.016655561692564467","0.044484883112431275","2.142857142857143","45","0.022222222222222223","0.06324057954870475","","0.9936507936507936","6.172792522377438","2","1","6.859514792760213","0","0.9392353978628488","4","4","1","1","1","","","","","","2.5714285714285716","1.083267920578793","3","3","3","3","3","5","3","2","3","1","0","1","5","1","4","0","9","12","4","3","4","259.5238095238095","346","276","158","3610.619047619048","4057","3618","3201","3870.142857142858","4343","3924","3399","","","","","0","0","0","0","0","12","5.142857142857143","4","0","36","1.0285714285714285","2.6","1","0","1.4285714285714286","3","2","0"
"earnest-sweep-13","2zy19b6d","finished","-","gabrielmukobi","","2023-09-16T08:22:50.000Z","2248","d91oieus","jln9ugrq","","","2023-09-16T09:00:18.000Z","2023-09-16T09:00:18.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","orders_after_messages","false","2","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8130952852521479","","","","","0","0.019372515901976268","0","0","1.2","","0","0","0.1","1","0","1","0","0","17.6","0.3","0.013636363636363636","0.1","0.004545454545454545","0","16","0","0","0","0","22","0.6470588235294118","0","0","0","0","0","0","86377","35.65218","1015652","","2.1496825396825394","0.011511510804821382","0.04490749337693696","2.3333333333333335","49","0","0.050046638962862","","0.9968253968253968","6.066198950987014","1","1","6.524710939044044","0","0.7954016354016353","31","1","0.07142857142857142","0.07142857142857142","1","","","","","","2.7142857142857144","0.24743582965269675","3","3","3","3","3","4","3","2","2","3","3","2","2","2","4","5","0","0","4","8","5","244.71428571428572","334","241","165","3668.2380952380954","4197","3603","3291","3912.9523809523807","4483","3826","3501","","","","","0","0","0","0","0","8","3.7142857142857144","4","0","26","0.7428571428571429","1.6","0.8","0","0.8571428571428571","2","1","0"
"stoic-sweep-12","3bx3eabx","finished","-","gabrielmukobi","","2023-09-16T07:53:08.000Z","2286","d91oieus","p7lgpn5k","","","2023-09-16T08:31:14.000Z","2023-09-16T08:31:14.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","orders_after_messages","false","1","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8502743625292645","","","","","0.9314406772597787","0.9314421367509436","0.08571428571428572","0.6","2.8","0","0","3","0","0","0","0","0","0","16.2","0.5","0.022727272727272728","0.5","0.03","0","12","0","0","0","0","23","0.6764705882352942","0.2","1","0","0","0","0","89555","35.88453","1017041","","2.11047619047619","0.01920273549643285","0.04627611006145912","2.380952380952381","50","0.02","0.039898543949373234","","0.9904761904761904","6.1753723045757845","3","1","6.775344791866484","0","0.8838763088763087","13","9","0.6923076923076923","0.6923076923076923","0.9444444444444444","","","","","","2.2857142857142856","0.749149177264394","3","3","3","4","3","4","3","0","2","0","2","0","3","2","6","2","8","11","9","5","1","250.52380952380952","418","244","166","3578.5238095238096","4062","3552","3128","3829.0476190476193","4335","3789","3457","","","","","0","0","0","0","0","11","6","6","1","42","1.2","2.6","1.2","0.2","2","3","2","1"
"generous-sweep-11","2zy19b6d","finished","-","gabrielmukobi","","2023-09-16T07:45:27.000Z","2234","d91oieus","8bqhnf1y","","","2023-09-16T08:22:41.000Z","2023-09-16T08:22:41.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","orders_after_messages","false","0","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8555265697749359","","","","","1.0589253724592127","1.0589268452887146","0","0","2.8","0","0","4","0","0","0","0","0","0","15.5","0.6","0.03325849589007483","0.1","0.006666666666666666","0","12","0","0","0","0","23","0.6764705882352942","0.2","1","0","0","0","0","87707","35.01534","991764","","2.1280952380952383","0.017125538670161096","0.04449702298767926","1.9047619047619049","40","0","0.04982028612009492","","0.9841269841269842","6.041520500637236","5","1","5.932740188780285","0","0.9059821369625292","12","9","0.75","0.75","0.9537037037037036","","","","","","2.2142857142857144","0.524890659167824","3","3","3","4","3","4","3","2","0","0","1","1","2","2","1","9","10","8","6","9","3","230.3809523809524","393","221","146","3453.9523809523807","3745","3478","3077","3684.3333333333335","3981","3703","3302","","","","","0","0","0","0","0","10","6.571428571428571","8","1","46","1.3142857142857145","2.2","1.4","0.2","2.142857142857143","3","2","1"
"quiet-sweep-10","3bx3eabx","finished","-","gabrielmukobi","","2023-09-16T07:21:08.000Z","1913","d91oieus","j3ykf3yb","","","2023-09-16T07:53:01.000Z","2023-09-16T07:53:01.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","no_reasoning","false","4","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.9166546960664608","","","","","0","0.023034420171728777","0.16666666666666666","0.2","1","0.5","1","1","2.5","6","1","25","1","0","11","8.7","0.41954545454545455","0.7","0.035858585858585854","0","14","3","0.16666666666666666","1","0.05555555555555555","28","0.8235294117647058","1.2","6","0.2","1","0","0","68574","38.25459000000001","1138005","","2.758730158730159","0.03228555312585612","0.03911548905960564","3.238095238095238","68","0.10294117647058824","0.04358378555201572","","1","4.880394614688934","0","1","6.314079420907157","0","0.9264346764346764","2","2","1","1","0.9087301587301588","","","","","","3.2857142857142856","0.524890659167824","4","5","3","4","3","5","4","1","3","3","3","3","3","2","8","8","0","4","0","7","6","236.9047619047619","404","238","154","4202.619047619048","5345","4214","3551","4439.523809523809","5623","4476","3773","","","","","0","0","0","0","0","8","4.714285714285714","6","0","33","0.9428571428571428","2.2","1","0","1.4285714285714286","3","2","0"
"fast-sweep-9","2zy19b6d","finished","-","gabrielmukobi","","2023-09-16T07:13:50.000Z","1893","d91oieus","pmbhojgq","","","2023-09-16T07:45:23.000Z","2023-09-16T07:45:23.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","no_reasoning","false","3","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.9100982985786908","","","","","0","0.09151557990405051","0.5","0.2","0.2","0","0","1","3.1","5","1","31","3","0","11.1","9.5","0.448051948051948","0.6","0.02813852813852814","0","11","9","0.42857142857142855","1","0.047619047619047616","27","0.7941176470588235","1","5","0.6","3","1","0","67434","38.66432999999999","1153943","","2.749206349206349","0.0699902960423681","0.041271327795119946","3.3333333333333335","70","0.11428571428571428","0.03590398438432517","","1","4.795619180467394","0","1","6.066998686109271","0","0.9361772486772488","1","1","1","1","0.8571428571428571","","","","","","3.357142857142857","0.6388765649999399","3","3","5","4","3","4","5","3","3","3","2","2","3","4","1","0","7","6","4","1","5","214.3809523809524","364","210","93","4208.666666666667","5042","4143","3599","4423.047619047619","5191","4433","3692","","","","","0","0","0","0","0","7","3.4285714285714284","4","0","24","0.6857142857142857","1.4","1","0","1","2","1","0"
"lyric-sweep-8","3bx3eabx","finished","-","gabrielmukobi","","2023-09-16T06:50:00.000Z","1861","d91oieus","j8czgv1r","","","2023-09-16T07:21:01.000Z","2023-09-16T07:21:01.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","no_reasoning","false","2","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8863356762458069","","","","","0","0.0004913286224162972","0","0","0.6","","0","0","1.2","3","0","12","1","0.1","16.5","4.1","0.19343434343434343","0.5","0.022727272727272728","0","16","2","0.1111111111111111","0","0","26","0.7647058823529411","0.8","4","0.2","1","0","0","63848","38.23929","1146947","","2.5833333333333335","0.07400925423772363","0.05143697432803192","3.2857142857142856","69","0.13043478260869565","0.04264391024258389","","1","4.598126169471514","0","1","5.727554423468454","0","0.8943011463844797","0","0","","","0.9027777777777778","1","","","","","3.142857142857143","0.8748177652797064","6","3","4","4","2","4","3","3","3","3","0","2","4","3","12","0","6","12","0","0","0","198","269","193","150","4083.095238095238","5216","4039","3392","4281.0952380952385","5485","4200","3597","","","","","0","0","0","0","0","12","4.285714285714286","0","0","30","0.7428571428571428","2.4","0","0","1.1428571428571428","4","0","0"
"dazzling-sweep-7","2zy19b6d","finished","-","gabrielmukobi","","2023-09-16T06:42:45.000Z","1858","d91oieus","ao3l61s6","","","2023-09-16T07:13:43.000Z","2023-09-16T07:13:43.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","no_reasoning","false","1","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.9103122730573712","","","","","0","0.0023795675241682452","1","0.4","0","","0","0","1.6","3","0","16","2","0","15.4","6.9","0.30204216073781287","0.5","0.02233201581027668","0","17","6","0.2608695652173913","0","0","28","0.8235294117647058","1.2","6","0.4","2","0","0","61845","38.5191","1160280","","2.638095238095238","0.05948771245485899","0.04312038347110703","3.0952380952380953","65","0.09230769230769233","0.036034782385641395","","1","4.698343158146691","0","1","5.767819461368379","0","0.9074074074074072","0","0","","","0.9087301587301588","","","","","","3.642857142857143","0.6388765649999399","3","4","6","4","3","5","3","3","4","3","3","3","4","3","0","2","9","5","0","3","0","180.8571428571429","286","188","81","4157.380952380952","4867","4101","3696","4338.238095238095","5113","4241","3777","","","","","0","0","0","0","0","9","2.7142857142857144","2","0","19","0.5428571428571429","1.8","0","0","0.7142857142857143","3","0","0"
"blooming-sweep-6","2zy19b6d","finished","-","gabrielmukobi","","2023-09-16T06:12:27.000Z","1811","d91oieus","kpfzeuyr","","","2023-09-16T06:42:38.000Z","2023-09-16T06:42:38.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","no_reasoning","false","0","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8873539314715786","","","","","0","0.0003465262353190359","0","0","0.2","0","0","1","2.1","3","0","21","3","0","14.5","6.7","0.30454545454545456","0.8","0.03636363636363636","0","16","6","0.2727272727272727","0","0","25","0.7352941176470589","0.6","3","0","0","0","0","64659","37.66737","1126261","","2.498412698412699","0.07551724161880448","0.048640796172539115","2.952380952380953","62","0.16129032258064516","0.0515272850936566","","1","4.607876908589923","0","1","6.137021064758301","0","0.9267676767676768","1","1","1","1","0.9841269841269842","","","","","","3.2857142857142856","0.3642156795423418","3","4","4","4","3","4","3","3","2","3","3","3","4","3","0","3","5","5","0","0","0","207.0952380952381","309","206","65","4078.9523809523807","5331","3904","3417","4286.047619047619","5627","4111","3605","","","","","0","0","0","0","0","5","1.8571428571428572","0","0","13","0.3714285714285714","1.2","0","0","0.5714285714285714","2","0","0"
"eternal-sweep-5","3bx3eabx","finished","-","gabrielmukobi","","2023-09-16T06:11:42.000Z","2289","d91oieus","6d1oyxft","","","2023-09-16T06:49:51.000Z","2023-09-16T06:49:51.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","no_wp_tradeoff","false","4","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8292161308968032","","","","","0","0.000005718607764386374","0","0","0.2","0","0","1","0.1","1","0","1","0","0","21.1","0.8","0.03636363636363636","0.1","0.004545454545454545","0","22","0","0","0","0","22","0.6470588235294118","0","0","0","0","0","0","83993","36.59721","1051921","","2.377936507936508","0.06704508769890376","0.040303800748554115","2.619047619047619","55","0.10909090909090909","0.03401892336150143","","0.9968253968253968","6.158493268111397","1","1","6.790009169351487","0","0.843764172335601","1","1","1","1","0.984126984126984","","","","","","3.0714285714285716","0.41649656391752143","3","3","3","3","3","4","3","3","3","3","3","3","4","2","0","0","0","0","0","0","1","236.0952380952381","381","234","157","3818.809523809524","4343","3800","3372","4054.904761904762","4660","4060","3569","","","","","0","0","0","0","0","1","0.14285714285714285","0","0","1","0.02857142857142857","0.2","0","0","0.14285714285714285","1","0","0"
"light-sweep-4","2zy19b6d","finished","-","gabrielmukobi","","2023-09-16T05:34:41.000Z","2262","d91oieus","s8bvvizr","","","2023-09-16T06:12:23.000Z","2023-09-16T06:12:23.000Z","john11.stanford.edu","","25aa3ce063c223921a86bde27b5afbc085fd8ae8","","","","claude-instant-1.2","10","auto","false","false","0","","","","32","INFO","","standard_welfare","30","3","5","false","0","","0","1","0","games","welfare-diplomacy-v3","no_wp_tradeoff","false","3","claude-instant-1.2","","1","0.9","10","0","100","5.9","0.8355638551716983","","","","","0","0.00006219529980116829","0.25","0.2","1","1","1","0","0","0","0","0","0","0","18","1","0.047929292929292926","0","0","0","17","0","0","0","0","22","0.6470588235294118","0","0","0","0","0","0","85720","35.991899999999994","1028290","","2.6798412698412704","0.07882565181444455","0.03820116916252129","2.952380952380953","62","0.016129032258064516","0.0379438075914252","","0.9841269841269842","6.070289247376579","5","1","6.423936900638399","0","0.875505757858699","3","2","0.6666666666666666","0.6666666666666666","1","","","","","","2.857142857142857","0.6388765649999399","3","3","3","3","3","4","3","3","1","3","1","3","4","3","0","9","0","10","0","0","0","245.1428571428571","338","240","133","3655.857142857142","4149","3643","3150","3901","4437","3893","3340","","","","","0","0","0","0","0","10","2.7142857142857144","0","0","19","0.5428571428571429","2","0","0","0.5714285714285714","2","0","0"
