"Name","State","Created","Updated","End Time","Runtime","Sweep","map_name","max_years","seed","_progress/hours_remaining","_progress/percent_done","_progress/year_fractional","ID","Agent","Notes","User","Group","Job Type","Tags","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","agent_model","center_threshold","device","disable_completion_preface","disable_wandb","early_stop_max_years","exploiter_model","exploiter_powers","exploiter_prompt","fourbit_compute_dtype","log_level","max_completion_errors","max_message_rounds","no_press","no_press_policy","no_press_powers","num_exploiter_powers","num_prompt_ablations","num_super_exploiter_powers","output_folder","project","prompt_ablations","save","summarizer_model","super_exploiter_powers","temperature","top_p","unit_threshold","benchmark/competence_score","benchmark/nash_social_welfare_baseline","benchmark/nash_social_welfare_baseline_smoothed","benchmark/nash_social_welfare_exploiter","benchmark/nash_social_welfare_exploiter_smoothed","benchmark/nash_social_welfare_global","benchmark/nash_social_welfare_global_smoothed","builds/game_build_ratio","builds/game_builds_avg","builds/game_disbands_avg","builds/phase_build_ratio","builds/phase_builds_num","builds/phase_disbands_num","combat/game_conflicts_avg","combat/game_conflicts_max","combat/game_conflicts_min","combat/game_conflicts_sum","combat/phase_conflicts_num","commands/avg_convoys_num","commands/avg_holds_num","commands/avg_moves_num","commands/avg_moves_ratio","commands/avg_supports_num","commands/avg_supports_ratio","commands/phase_convoy_num","commands/phase_hold_num","commands/phase_move_num","commands/phase_move_ratio","commands/phase_support_num","commands/phase_support_ratio","conquest/centers_owned_num","conquest/centers_owned_ratio","conquest/game_centers_gained_avg","conquest/game_centers_gained_sum","conquest/game_centers_lost_avg","conquest/game_centers_lost_sum","conquest/phase_centers_gained_num","conquest/phase_centers_lost_num","cost/completion_tokens_total","cost/estimated_token_cost_gpt4-usd","cost/prompt_tokens_total","fatal_exception_trace","messages/game_messages_per_completion","messages/game_public_ratio","messages/game_similarity_avg","messages/phase_message_per_completion","messages/phase_messages_total","messages/phase_public_ratio","messages/phase_similarity_avg","meta/year_fractional","model/game_completion_non_error_ratio","model/game_completion_time_sec_avg","model/game_num_completion_errors","model/phase_completion_non_error_ratio","model/phase_completion_time_sec_avg","model/phase_num_completion_errors","orders/game_valid_ratio","orders/phase_total_num","orders/phase_valid_num","orders/phase_valid_ratio","orders/phase_valid_ratio_type_A","orders/phase_valid_ratio_type_M","orders/phase_valid_ratio_type_R","power/baseline_mean","power/baseline_std","power/exploiter_mean","power/exploiter_std","power/global_mean","power/global_std","score/centers/AUS","score/centers/ENG","score/centers/FRA","score/centers/GER","score/centers/ITA","score/centers/RUS","score/centers/TUR","score/units/AUS","score/units/ENG","score/units/FRA","score/units/GER","score/units/ITA","score/units/RUS","score/units/TUR","score/welfare/AUS","score/welfare/ENG","score/welfare/FRA","score/welfare/GER","score/welfare/ITA","score/welfare/RUS","score/welfare/TUR","tokens/completion_tokens_avg","tokens/completion_tokens_max","tokens/completion_tokens_median","tokens/completion_tokens_min","tokens/prompt_tokens_avg","tokens/prompt_tokens_max","tokens/prompt_tokens_median","tokens/prompt_tokens_min","tokens/total_tokens_avg","tokens/total_tokens_max","tokens/total_tokens_median","tokens/total_tokens_min","usage/completion_tokens","usage/elapsed_time","usage/prompt_tokens","usage/total_tokens","welfare/max","welfare/mean","welfare/median","welfare/min","welfare/total","welfare_aggregation/max","welfare_aggregation/mean","welfare_aggregation/median","welfare_aggregation/min","welfare_aggregation/total","welfare_gain/game_avg_avg","welfare_gain/game_max_avg","welfare_gain/game_median_avg","welfare_gain/game_min_avg","welfare_gain/phase_avg","welfare_gain/phase_max","welfare_gain/phase_median","welfare_gain/phase_min"
"fancy-sweep-87","finished","2023-09-11T09:36:31.000Z","2023-09-11T12:56:19.000Z","2023-09-11T12:56:19.000Z","11988","im3xza33","standard_welfare","8","1","0","100","8.9","8gcplu69","2cj096hd","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8964245586961229","","","","","1.6249181641325112","1.624919187854386","0.4509831396673502","10.25","12.25","0.35","7","13","0.5","2","0","8","0","0","10.1875","3.5","0.2291970316834868","0.5625","0.032992742551566076","0","11","2","0.14285714285714285","1","0.07142857142857142","26","0.7647058823529411","0.5","4","0.25","2","0","0","181088","67.2627","1879914","","2.3920843776106935","0.006351758360686932","0.11651368564313164","0.6666666666666666","14","0","0.13411463283743477","","0.9861111111111112","5.012653775062657","7","1","3.88447619047619","0","0.9384566826243168","86","78","0.9246031746031744","0.9246031746031744","0.8796296296296295","","","","","","2.7857142857142856","1.129384878631564","4","3","3","4","3","5","4","3","0","2","0","0","4","4","9","15","11","15","16","16","11","256.9047619047619","528","220","129","4319.857142857143","4604","4302","4127","4576.761904761905","4951","4572","4328","55","0.8986170683056116","594","649","0","0","0","0","0","16","13.285714285714286","15","9","93","1.6607142857142856","3.375","1.75","0","1.8571428571428572","4","1","0"
"tough-sweep-86","finished","2023-09-11T09:31:19.000Z","2023-09-11T11:57:45.000Z","2023-09-11T11:57:45.000Z","8786","im3xza33","standard_welfare","8","0","0","100","8.9","uq3dphuk","ocfo1319","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8899107791264654","","","","","1.9687773512854727","1.9687783670763983","0.4453169344620919","8.25","9.875","0.5652173913043478","13","10","1.1875","5","0","19","0","0","8","4.6875","0.4065413752913752","0.0625","0.002840909090909091","0","8","2","0.2","0","0","26","0.7647058823529411","0.5","4","0.5","4","0","1","172137","65.595","1842226","","2.543650793650794","0.008564941461630534","0.10391050916906576","1.7142857142857142","36","0","0.12969304987088848","","1","5.062188492063492","0","1","5.454523809523809","0","0.9050264550264552","91","91","1","1","0.8666666666666666","","","","","","2.857142857142857","1.2737538928662149","2","3","4","4","4","5","4","0","2","4","0","0","5","3","16","13","18","19","13","20","13","340.14285714285717","703","318","155","4377.952380952381","4910","4303","3987","4718.0952380952385","5315","4664","4199","103","1.46154412208125","809","912","0","0","0","0","0","20","16","16","13","112","2","3.875","1.875","0","1.7142857142857142","4","1","0"
"classic-sweep-85","finished","2023-09-11T07:14:31.000Z","2023-09-11T09:36:24.000Z","2023-09-11T09:36:24.000Z","8513","im3xza33","standard_welfare","7","4","0","100","7.9","aychlb6k","2cj096hd","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8976732944639844","","","","","1.8350791509886129","1.83508018550105","0.45289117935503725","8.571428571428571","10.714285714285714","0.45","9","11","0.5714285714285714","3","0","8","0","0","7","5.928571428571429","0.4640800376094494","0.21428571428571427","0.016017316017316017","0","4","7","0.6363636363636364","0","0","28","0.8235294117647058","0.8571428571428571","6","0.5714285714285714","4","1","0","150027","56.50443","1583427","","2.53968253968254","0.034164081817824515","0.10056229551735514","2.761904761904762","58","0.08620689655172414","0.11186995186217924","","0.9977324263038548","4.549069274376417","1","1","5.1425238095238095","0","0.8717580453233925","76","70","0.8833333333333332","0.8833333333333332","0.925","","","","","","3","1.3627702877384935","7","3","4","4","3","4","3","4","0","4","0","3","3","0","15","15","10","19","9","15","10","300","508","309","147","4093.3333333333335","4679","4051","3717","4393.333333333333","5187","4359","3874","96","2.946732947137207","1345","1441","0","0","0","0","0","19","13.285714285714286","15","9","93","1.8979591836734693","4.142857142857143","2","0.2857142857142857","2","4","3","0"
"jumping-sweep-84","finished","2023-09-11T07:08:54.000Z","2023-09-11T09:31:11.000Z","2023-09-11T09:31:11.000Z","8537","im3xza33","standard_welfare","7","3","0","100","7.9","csx9qrdj","ocfo1319","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8831283442551809","","","","","1.8373397163258376","1.8373407480729351","0.42813833389954","8.285714285714286","10.857142857142858","0.5294117647058824","9","8","0.6428571428571429","5","0","9","0","0","7.928571428571429","4.785714285714286","0.3777959509162517","0.5714285714285714","0.03580379520229144","0","6","2","0.25","0","0","26","0.7647058823529411","0.5714285714285714","4","0.42857142857142855","3","0","0","154747","57.02985","1591501","","2.3859410430839","0.016855547906190906","0.10188462530691376","1.1904761904761905","25","0","0.1599490890323073","","0.9931972789115646","4.6890160997732435","3","1","4.859714285714286","0","0.8914818715010369","88","76","0.86","0.86","0.8015873015873016","","","","","","2.642857142857143","1.059456926727952","4","4","4","3","2","6","3","3","0","1","1","0","3","3","11","20","15","14","10","14","9","287.3809523809524","612","237","138","4032.857142857142","4764","3941","3684","4320.238095238095","4960","4350","3849","110","1.854709421750158","1148","1258","0","0","0","0","0","20","13.285714285714286","14","9","93","1.8979591836734693","3.7142857142857144","2.142857142857143","0.14285714285714285","2.142857142857143","4","2","0"
"fiery-sweep-83","finished","2023-09-11T04:51:55.000Z","2023-09-11T07:14:26.000Z","2023-09-11T07:14:26.000Z","8551","im3xza33","standard_welfare","7","2","0","100","7.9","m7y0ra1o","2cj096hd","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8858725199481502","","","","","1.9221427300567475","1.92214377304105","0.4758874260153032","9.571428571428571","11.142857142857142","0.6111111111111112","11","7","0.5","2","0","7","2","0","8.928571428571429","3.857142857142857","0.2902987535340476","0.21428571428571427","0.01763269410328234","0","6","3","0.3333333333333333","0","0","27","0.7941176470588235","0.7142857142857143","5","0","0","0","0","162142","58.988519999999994","1642000","","2.7687492540876","0.07273755976047981","0.10871346560242257","2.5238095238095237","53","0.03773584905660377","0.08154486623851347","","0.9886621315192744","4.667440004773839","5","1","4.714714285714287","0","0.8748377812663526","81","71","0.9047619047619048","0.9047619047619048","0.8333333333333334","","","","","","2.9285714285714284","0.9422075684480656","4","3","3","6","3","4","4","3","0","0","1","3","3","4","11","12","14","25","12","16","9","344.1904761904762","613","334","180","4262.666666666667","4951","4290","3731","4606.857142857143","5420","4590","4004","113","1.615087455138564","1341","1454","0","0","0","0","0","25","14.142857142857142","12","9","99","2.0204081632653064","3.7142857142857144","2.142857142857143","0","1.8571428571428572","5","1","0"
"dark-sweep-82","finished","2023-09-11T04:46:57.000Z","2023-09-11T07:08:47.000Z","2023-09-11T07:08:47.000Z","8510","im3xza33","standard_welfare","7","1","0","100","7.9","m3ttxj5j","ocfo1319","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8677775554666312","","","","","1.4658326287766257","1.4658336799245368","0.3900221332552159","7.714285714285714","12.428571428571429","0.25","5","15","0.8571428571428571","4","0","12","0","0","10.285714285714286","3.7857142857142856","0.3237840590781767","0.35714285714285715","0.022294372294372297","0","14","1","0.06666666666666667","0","0","25","0.7352941176470589","0.42857142857142855","3","0","0","0","0","160209","59.413979999999995","1660048","","2.587301587301587","0.034427378934462294","0.09874129876611774","3.238095238095238","68","0.07352941176470588","0.08498254215416175","","1","4.614004535147392","0","1","4.80547619047619","0","0.8680385487528345","81","76","0.9126984126984126","0.9126984126984126","0.9074074074074072","","","","","","2.7142857142857144","0.9202927661946518","3","4","3","3","3","5","4","0","3","2","2","0","3","3","18","7","9","8","15","11","8","356.14285714285717","593","347","95","4472.666666666667","5256","4394","3960","4828.809523809524","5730","4821","4112","99","1.493074059020728","1761","1860","0","0","0","0","0","18","10.857142857142858","9","7","76","1.551020408163265","3","1.4285714285714286","0.7142857142857143","1.7142857142857142","3","1","1"
"exalted-sweep-81","finished","2023-09-11T02:36:57.000Z","2023-09-11T04:51:50.000Z","2023-09-11T04:51:50.000Z","8093","im3xza33","standard_welfare","7","0","0","100","7.9","sjyib1cq","2cj096hd","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.915859171478858","","","","","2.1020851427751532","2.102086250123512","0.4376227605346598","8.571428571428571","11.714285714285714","0.45","9","11","1","3","0","14","0","0","7.928571428571429","4.571428571428571","0.34307359307359314","0.35714285714285715","0.022294372294372297","0","8","3","0.2727272727272727","0","0","29","0.8529411764705882","1","7","0.2857142857142857","2","0","0","133707","51.32171999999999","1443310","","2.040627362055933","0.007889758499330778","0.1315821409224945","2.4761904761904763","52","0.07692307692307693","0.1070277515317174","","0.9841269841269842","3.8451520408163264","7","1","4.821000000000001","0","0.9105093538390016","71","63","0.8571428571428571","0.8571428571428571","0.9166666666666666","","","","","","2.857142857142857","1.9948914348241344","9","3","3","5","2","5","2","5","0","0","0","0","4","2","28","14","18","21","9","16","7","327.42857142857144","633","346","149","4027.0476190476193","5099","3945","3479","4354.476190476191","5660","4224","3790","86","2.2249158709309995","1033","1119","0","0","0","0","0","28","16.142857142857142","16","7","113","2.306122448979592","5.142857142857143","2.4285714285714284","0","2.5714285714285716","5","3","0"
"cerulean-sweep-80","finished","2023-09-11T02:28:47.000Z","2023-09-11T04:46:48.000Z","2023-09-11T04:46:48.000Z","8281","im3xza33","standard_welfare","6","4","0","100","6.9","0oxsanx7","ocfo1319","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8727648872572047","","","","","1.725013313449758","1.7250143457154277","0.42452086097596936","8","10.333333333333334","0.7142857142857143","15","6","0.3333333333333333","2","0","4","0","0","9.083333333333334","2.6666666666666665","0.18047785547785547","0.4166666666666667","0.0351981351981352","0","7","0","0","0","0","24","0.7058823529411765","0.3333333333333333","2","0.16666666666666666","1","0","0","127807","44.86845","1240001","","2.0822751322751323","0.01288903558551255","0.10902761971927416","1.8571428571428572","39","0.02564102564102564","0.12838854022335378","","0.9973544973544972","4.235486111111111","1","1","3.816380952380952","0","0.91505781147594","76","74","0.9649122807017544","0.9649122807017544","0.9259259259259258","","","","","","3","0.8451542547285166","5","3","3","3","3","4","3","4","3","0","2","3","3","3","11","7","9","17","9","10","12","289.8095238095238","534","312","119","3553.6190476190477","4109","3562","3122","3843.428571428571","4563","3788","3269","147","1.8679969180375335","823","970","0","0","0","0","0","17","10.714285714285714","10","7","75","1.7857142857142858","3.8333333333333335","1.8333333333333333","0","0.8571428571428571","3","1","0"
"glorious-sweep-79","finished","2023-09-11T00:23:31.000Z","2023-09-11T02:36:50.000Z","2023-09-11T02:36:50.000Z","7999","im3xza33","standard_welfare","6","3","0","100","6.9","zveolyxg","2cj096hd","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8849931727963204","","","","","1.90480459119144","1.904805650305447","0.4251363703376088","7.833333333333333","10.833333333333334","0.65","13","7","0.6666666666666666","2","0","8","0","0","6.666666666666667","4.916666666666667","0.44975612622671446","0.08333333333333333","0.003787878787878788","0","5","2","0.2857142857142857","0","0","26","0.7647058823529411","0.6666666666666666","4","0.16666666666666666","1","0","0","130945","46.59779999999999","1291370","","2.2395502645502643","0.017835626850948253","0.10312691045883177","1.9523809523809523","41","0","0.11211756337370464","","0.9894179894179894","4.355587566137566","4","1","5.142285714285715","0","0.9008556466180304","87","81","0.9444444444444444","0.9444444444444444","0.7592592592592592","","","","","","2.9285714285714284","1.1157499537009508","2","3","3","4","5","5","4","0","0","3","3","3","3","3","8","17","9","8","17","17","9","353.6666666666667","599","369","178","3841.2380952380954","4565","3704","3376","4194.9047619047615","4988","4089","3561","89","1.3527553100138905","824","913","0","0","0","0","0","17","12.142857142857142","9","8","85","2.023809523809524","4","2","0.16666666666666666","1.5714285714285714","3","2","0"
"polished-sweep-78","finished","2023-09-11T00:16:22.000Z","2023-09-11T02:28:39.000Z","2023-09-11T02:28:39.000Z","7937","im3xza33","standard_welfare","6","2","0","100","6.9","sy31g468","ocfo1319","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8596615066665807","","","","","2.2104312360006","2.210432280753721","0.47987772461456674","7","8.666666666666666","0.7368421052631579","14","5","0.75","3","0","9","0","0","6.916666666666667","3","0.31174242424242427","0.4166666666666667","0.04128787878787879","0","7","0","0","1","0.125","25","0.7352941176470589","0.5","3","0.16666666666666666","1","0","0","123030","43.89483","1217101","","1.963359788359788","0.03233965382128911","0.1119718743976203","1.5238095238095235","32","0.0625","0.10619063508694424","","0.9867724867724867","3.9820489417989418","5","1","4.242047619047619","0","0.8569179155801963","102","66","0.6904761904761905","0.6904761904761905","0.6296296296296297","","","","","","2.642857142857143","0.5802884574739972","4","3","3","3","3","4","5","3","2","3","0","3","1","0","16","9","12","13","9","17","21","300.04761904761904","549","271","145","3591","4285","3534","3220","3891.0476190476193","4665","3803","3425","109","1.936187536921352","1402","1511","0","0","0","0","0","21","13.857142857142858","13","9","97","2.3095238095238098","4.5","2.3333333333333335","0.16666666666666666","1.8571428571428572","5","1","0"
"toasty-sweep-77","finished","2023-09-10T22:12:29.000Z","2023-09-11T00:23:24.000Z","2023-09-11T00:23:24.000Z","7855","im3xza33","standard_welfare","6","1","0","100","6.9","kbk8w50z","2cj096hd","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.9093534334697906","","","","","1.8121204791517225","1.812121552583721","0.4387801740742917","8","10.166666666666666","0.5384615384615384","7","6","1.25","3","0","15","2","0","8.166666666666666","6.25","0.4532287157287157","0.4166666666666667","0.03573232323232323","0","3","8","0.7272727272727273","0","0","29","0.8529411764705882","1.1666666666666667","7","0.5","3","1","0","134910","47.69538","1320026","","2.356377053745475","0.03440649341323503","0.10356739601454472","2.142857142857143","45","0.06666666666666667","0.11662944511686864","","0.992063492063492","4.334489035087719","3","1","4.500380952380953","0","0.8830556318752913","85","61","0.7","0.7","0.9212121212121211","","","","","","2.9285714285714284","2.0429070922964416","8","3","5","4","3","5","1","7","0","0","2","3","0","0","7","9","22","10","9","18","8","337.57142857142856","959","300","150","3968.9523809523807","4756","3981","3374","4306.523809523809","5126","4325","3524","105","1.5408940389752388","1559","1664","0","0","0","0","0","22","11.857142857142858","9","7","83","1.9761904761904765","4.333333333333333","1.6666666666666667","0.5","2.4285714285714284","5","2","0"
"copper-sweep-76","finished","2023-09-10T22:04:33.000Z","2023-09-11T00:16:15.000Z","2023-09-11T00:16:15.000Z","7902","im3xza33","standard_welfare","6","0","0","100","6.9","eghthtsz","ocfo1319","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8814993724097825","","","","","1.8409892491336477","1.84099029093472","0.4332877029530348","7.833333333333333","10.333333333333334","0.43478260869565216","10","13","1.25","3","0","15","0","0","7","6.333333333333333","0.4457880082880083","0.6666666666666666","0.03977272727272727","0","12","1","0.07692307692307693","0","0","26","0.7647058823529411","0.6666666666666666","4","0.16666666666666666","1","0","0","129076","46.75107","1300217","","2.4892857142857143","0.05501488927487149","0.09586435844383864","2.8","56","0.14285714285714285","0.09993319187504857","","0.9841269841269842","4.247756878306878","6","0.9523809523809524","5.361949999999999","1","0.8956652507494225","81","81","1","1","0.8796296296296295","","","","","","2.5714285714285716","1.049781318335648","5","3","3","5","3","5","2","0","2","3","4","0","1","0","19","11","8","10","8","15","10","388.1","607","387.5","133","4127.15","4910","4144.5","3450","4515.25","5325","4426","3601","135","2.104244371876121","2372","2507","0","0","0","0","0","19","11.571428571428571","10","8","81","1.9285714285714288","4","2.1666666666666665","0","2.2857142857142856","5","2","0"
"olive-sweep-75","finished","2023-09-10T20:52:43.000Z","2023-09-10T22:12:21.000Z","2023-09-10T22:12:21.000Z","4778","im3xza33","standard_welfare","5","4","0","100","5.9","v8en7hbi","2cj096hd","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8700946957080428","","","","","2.004558426733176","2.004559453444352","0.4157272727272727","7.8","11.4","0.4","6","9","1","3","0","10","0","0","7.8","5.4","0.41309491978609625","0.6","0.05344251336898396","0","9","1","0.1","0","0","26","0.7647058823529411","0.8","4","0.4","2","0","1","113305","38.53299","1057823","","2.504603174603175","0.038663960452819515","0.0991134321577651","2","42","0.11904761904761904","0.1138916735234537","","0.9936507936507936","4.441815238095237","2","1","4.457857142857143","0","0.8519274111203937","77","59","0.7443609022556391","0.7443609022556391","0.6805555555555555","","","","","","2.357142857142857","0.7423074889580902","3","4","5","3","3","4","4","2","0","0","0","1","4","0","7","14","10","12","8","12","9","318.4761904761905","518","306","84","3690.571428571429","4173","3699","3066","4009.0476190476193","4654","4005","3524","84","1.2426477121189237","1126","1210","0","0","0","0","0","14","10.285714285714286","10","7","72","2.057142857142857","4.2","2","0","2.7142857142857144","5","3","0"
"curious-sweep-74","finished","2023-09-10T20:45:42.000Z","2023-09-10T22:04:28.000Z","2023-09-10T22:04:28.000Z","4726","im3xza33","standard_welfare","5","3","0","100","5.9","8qkjhjhc","ocfo1319","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8667576512086317","","","","","1.9731703611381104","1.973171373923807","0.4497779413568887","8.8","11.2","0.38461538461538464","10","16","0.6","1","0","6","1","0","7.7","4.7","0.4547077922077921","0.2","0.013392857142857142","0","11","5","0.3125","0","0","25","0.7352941176470589","0.6","3","0","0","1","0","110235","37.08963","1015851","","2.371996658312448","0.01648319738127293","0.10391127998038815","2.0952380952380953","44","0","0.11373271806182712","","0.9904761904761904","4.345353525480367","3","1","4.447809523809524","0","0.8745026455026454","91","91","1","1","0.888888888888889","","","","","","2.5","0.7559289460184544","3","3","3","4","3","5","4","0","3","0","2","3","2","0","8","9","9","13","9","10","12","311.6666666666667","482","337","145","3637.142857142858","4311","3514","3211","3948.809523809524","4793","3912","3388","137","1.918376887217164","1289","1426","0","0","0","0","0","13","10","9","8","70","1.9999999999999996","3.6","2","0.4","2.142857142857143","4","3","0"
"smart-sweep-73","finished","2023-09-10T19:34:17.000Z","2023-09-10T20:52:38.000Z","2023-09-10T20:52:38.000Z","4701","im3xza33","standard_welfare","5","2","0","100","5.9","dg8avfoz","2cj096hd","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8931348569317267","","","","","1.9695364805579567","1.9695375139454292","0.4271746031746032","7.8","10.6","0.6111111111111112","11","7","0.5","2","0","5","0","0","7.8","4.7","0.39510992275698154","0.1","0.01","0","5","4","0.4444444444444444","0","0","26","0.7647058823529411","0.8","4","0.2","1","0","1","109289","36.56625","1000297","","2.2994430520746305","0.01020326630844762","0.09822164719812468","1.9523809523809523","41","0","0.1218087033043537","","0.9841269841269842","4.472842133110555","5","1","4.521428571428571","0","0.9305717043152544","62","58","0.8552631578947368","0.8552631578947368","0.9444444444444444","","","","","","2.7857142857142856","0.749149177264394","4","4","3","4","3","4","4","0","4","1","2","3","0","3","12","9","9","10","6","11","14","315.57142857142856","525","335","146","3446.4285714285716","3896","3431","3012","3762","4372","3804","3213","115","1.9474764931946993","1208","1323","0","0","0","0","0","14","10.142857142857142","10","6","71","2.028571428571429","4","2.2","0.4","1.8571428571428572","4","2","0"
"celestial-sweep-72","finished","2023-09-10T19:25:41.000Z","2023-09-10T20:45:33.000Z","2023-09-10T20:45:33.000Z","4792","im3xza33","standard_welfare","5","1","0","100","5.9","30t4axga","ocfo1319","-","gabrielmukobi","","","","john1.stanford.edu","","c3167679ac98ce8258dde4211d1b4259a00b18f5","","","","gpt-3.5-turbo-16k-0613","","auto","","false","0","","","","32","INFO","30","3","false","0","","0","0","","games","welfare-diplomacy-v3","","false","gpt-3.5-turbo-16k-0613","","1","0.9","","0.8929018351980167","","","","","1.7668280402164165","1.76682906034926","0.36007925407925406","7.8","12.2","0.34615384615384615","9","17","1.2","4","0","12","1","0","9","5.7","0.37786168080285726","0.3","0.02936507936507936","0","10","7","0.4117647058823529","0","0","27","0.7941176470588235","1","5","0.2","1","0","1","108987","37.20249","1022109","","1.91047619047619","0.018915343915343916","0.11223783685682023","0.9523809523809524","20","0","0.1463473784241548","","0.9936507936507936","4.402797777777778","2","1","3.868619047619048","0","0.8909370648844331","93","93","1","1","0.9555555555555556","","","","","","2.7857142857142856","1.8294640678379568","8","3","3","3","3","4","3","6","3","3","0","0","0","0","8","6","9","10","9","12","9","275.2857142857143","582","237","139","3574.6190476190477","3938","3561","3259","3849.904761904762","4317","3803","3427","99","1.5016901758499444","676","775","0","0","0","0","0","12","9","9","6","63","1.8","3.6","1.8","0","2.142857142857143","4","3","0"
